"combined_bucket","amount_percentile_bin","score_percentile_bin","min_amount","max_amount","min_score","max_score","total_transactions","fraud_transactions","fraud_percentage"
463,5,63,4.90000,5.00000,"344","351",4000,17,0.43
464,5,64,4.90000,5.00000,"351","358",3793,17,0.45
465,5,65,4.90000,5.00000,"358","366",3847,14,0.36
466,5,66,4.90000,5.00000,"366","374",3922,15,0.38
467,5,67,4.90000,5.00000,"374","382",3490,13,0.37
468,5,68,4.90000,5.00000,"382","390",3948,19,0.48
469,5,69,4.90000,5.00000,"390","399",3792,13,0.34
470,5,70,4.90000,5.00000,"400","408",3472,22,0.63
471,5,71,4.90000,5.00000,"408","417",3563,16,0.45
472,5,72,4.90000,5.00000,"418","427",3358,13,0.39
473,5,73,4.90000,5.00000,"427","437",3259,15,0.46
474,5,74,4.90000,5.00000,"438","448",3183,13,0.41
475,5,75,4.90000,5.00000,"448","459",3355,18,0.54
476,5,76,4.90000,5.00000,"459","469",2933,9,0.31
477,5,77,4.90000,5.00000,"470","481",2996,22,0.73
478,5,78,4.90000,5.00000,"482","493",2765,7,0.25
479,5,79,4.90000,5.00000,"494","507",2845,16,0.56
480,5,80,4.90000,5.00000,"507","521",2537,13,0.51
481,5,81,4.90000,5.00000,"522","537",2550,11,0.43
482,5,82,4.90000,5.00000,"537","551",2383,8,0.34
483,5,83,4.90000,5.00000,"552","563",2345,14,0.60
484,5,84,4.90000,5.00000,"564","576",2015,7,0.35
485,5,85,4.90000,5.00000,"576","589",2068,11,0.53
486,5,86,4.90000,5.00000,"590","604",1972,11,0.56
487,5,87,4.90000,5.00000,"604","619",1894,16,0.84
488,5,88,4.90000,5.00000,"619","635",1749,6,0.34
489,5,89,4.90000,5.00000,"635","651",1671,8,0.48
490,5,90,4.90000,5.00000,"652","664",1476,9,0.61
491,5,91,4.90000,5.00000,"664","679",1530,9,0.59
492,5,92,4.90000,5.00000,"680","695",1399,10,0.71
493,5,93,4.90000,5.00000,"696","713",1437,9,0.63
494,5,94,4.90000,5.00000,"714","733",1267,6,0.47
495,5,95,4.90000,5.00000,"734","753",1193,8,0.67
496,5,96,4.90000,5.00000,"754","769",1120,9,0.80
497,5,97,4.90000,5.00000,"770","789",1060,8,0.75
498,5,98,4.90000,5.00000,"790","811",980,10,1.02
499,5,99,4.90000,5.00000,"811","838",1041,11,1.06
500,5,100,4.90000,5.00000,"838","992",965,8,0.83
501,6,1,5.00000,5.70000,"005","019",685,1,0.15
502,6,2,5.00000,5.71000,"019","026",1310,0,0.00
503,6,3,5.00000,5.71000,"026","032",2125,3,0.14
504,6,4,5.00000,5.71000,"032","037",2572,2,0.08
505,6,5,5.00000,5.71000,"037","041",3029,0,0.00
506,6,6,5.00000,5.72000,"041","045",3572,1,0.03
507,6,7,5.00000,5.71000,"045","048",3771,1,0.03
508,6,8,5.00000,5.71000,"048","051",4005,0,0.00
509,6,9,5.00000,5.71000,"051","055",4347,0,0.00
510,6,10,5.00000,5.72000,"055","059",4418,0,0.00
511,6,11,5.00000,5.72000,"059","063",4569,0,0.00
512,6,12,5.00000,5.71000,"063","066",4580,1,0.02
513,6,13,5.00000,5.72000,"066","070",4660,3,0.06
514,6,14,5.00000,5.72000,"070","073",4707,0,0.00
515,6,15,5.00000,5.72000,"073","076",4839,2,0.04
516,6,16,5.00000,5.72000,"076","079",4641,0,0.00
517,6,17,5.00000,5.71000,"079","083",4801,1,0.02
518,6,18,5.00000,5.72000,"083","086",4839,2,0.04
519,6,19,5.00000,5.72000,"086","089",4750,3,0.06
520,6,20,5.00000,5.72000,"089","092",4963,1,0.02
521,6,21,5.00000,5.72000,"092","096",4898,2,0.04
522,6,22,5.00000,5.72000,"096","099",4690,5,0.11
523,6,23,5.00000,5.72000,"099","104",4884,2,0.04
524,6,24,5.00000,5.71000,"104","109",4775,1,0.02
525,6,25,5.00000,5.71000,"109","114",4780,1,0.02
526,6,26,5.00000,5.71000,"114","120",4697,4,0.09
527,6,27,5.00000,5.72000,"120","126",4666,1,0.02
528,6,28,5.00000,5.71000,"126","131",4623,6,0.13
529,6,29,5.00000,5.71000,"131","137",4671,1,0.02
530,6,30,5.00000,5.71000,"137","143",4639,1,0.02
531,6,31,5.00000,5.72000,"143","148",4653,2,0.04
532,6,32,5.00000,5.71000,"148","154",4470,5,0.11
533,6,33,5.00000,5.71000,"154","159",4526,1,0.02
534,6,34,5.00000,5.71000,"159","165",4524,3,0.07
535,6,35,5.00000,5.71000,"165","171",4418,2,0.05
536,6,36,5.00000,5.71000,"171","176",4556,4,0.09
537,6,37,5.00000,5.72000,"176","182",4533,1,0.02
538,6,38,5.00000,5.71000,"182","188",4635,5,0.11
539,6,39,5.00000,5.71000,"188","194",4437,2,0.05
540,6,40,5.00000,5.71000,"194","200",4350,5,0.11
541,6,41,5.00000,5.72000,"200","206",4299,7,0.16
542,6,42,5.00000,5.72000,"206","212",4375,4,0.09
543,6,43,5.00000,5.72000,"212","217",4351,2,0.05
544,6,44,5.00000,5.72000,"217","223",4359,5,0.11
545,6,45,5.00000,5.71000,"223","230",4304,2,0.05
546,6,46,5.00000,5.71000,"230","236",4206,6,0.14
547,6,47,5.00000,5.71000,"236","242",4282,2,0.05
548,6,48,5.00000,5.72000,"242","249",4239,5,0.12
549,6,49,5.00000,5.72000,"249","255",4166,2,0.05
550,6,50,5.00000,5.71000,"255","261",4320,10,0.23
551,6,51,5.00000,5.72000,"261","267",4142,4,0.10
552,6,52,5.00000,5.72000,"267","273",4135,6,0.15
553,6,53,5.00000,5.71000,"274","280",4101,3,0.07
554,6,54,5.00000,5.72000,"280","287",4150,3,0.07
555,6,55,5.00000,5.72000,"287","294",4200,6,0.14
556,6,56,5.00000,5.71000,"294","301",4191,5,0.12
557,6,57,5.00000,5.71000,"301","307",4042,8,0.20
558,6,58,5.00000,5.72000,"307","314",3974,5,0.13
559,6,59,5.00000,5.72000,"314","321",4035,5,0.12
560,6,60,5.00000,5.71000,"321","328",3988,3,0.08
561,6,61,5.00000,5.71000,"328","336",3962,7,0.18
562,6,62,5.00000,5.71000,"336","343",4004,7,0.17
563,6,63,5.00000,5.71000,"344","351",3929,3,0.08
564,6,64,5.00000,5.72000,"351","358",3815,3,0.08
565,6,65,5.00000,5.71000,"358","366",3777,8,0.21
566,6,66,5.00000,5.71000,"366","374",3819,9,0.24
567,6,67,5.00000,5.72000,"374","382",3541,5,0.14
568,6,68,5.00000,5.71000,"382","390",3808,7,0.18
569,6,69,5.00000,5.71000,"390","399",3677,11,0.30
570,6,70,5.00000,5.72000,"400","408",3525,3,0.09
571,6,71,5.00000,5.72000,"408","417",3687,4,0.11
572,6,72,5.00000,5.72000,"418","427",3506,8,0.23
573,6,73,5.00000,5.72000,"427","437",3401,9,0.26
574,6,74,5.00000,5.72000,"438","448",3409,4,0.12
575,6,75,5.00000,5.71000,"448","459",3573,8,0.22
576,6,76,5.00000,5.71000,"459","469",3251,7,0.22
577,6,77,5.00000,5.71000,"470","481",3325,10,0.30
578,6,78,5.00000,5.71000,"482","493",3103,6,0.19
579,6,79,5.00000,5.71000,"494","507",3326,5,0.15
580,6,80,5.00000,5.72000,"507","521",3059,22,0.72
581,6,81,5.00000,5.71000,"522","537",2948,6,0.20
582,6,82,5.00000,5.71000,"537","551",2771,8,0.29
583,6,83,5.00000,5.71000,"552","563",2807,8,0.29
584,6,84,5.00000,5.72000,"564","576",2453,5,0.20
585,6,85,5.00000,5.71000,"576","589",2524,6,0.24
586,6,86,5.00000,5.72000,"590","604",2275,9,0.40
587,6,87,5.00000,5.71000,"604","619",2257,4,0.18
588,6,88,5.00000,5.71000,"619","635",2058,8,0.39
589,6,89,5.00000,5.72000,"635","651",1929,7,0.36
590,6,90,5.00000,5.72000,"652","664",1745,12,0.69
591,6,91,5.00000,5.71000,"664","679",1650,7,0.42
592,6,92,5.00000,5.71000,"680","695",1548,6,0.39
593,6,93,5.00000,5.71000,"696","713",1563,8,0.51
594,6,94,5.00000,5.71000,"714","733",1471,14,0.95
595,6,95,5.00000,5.71000,"734","753",1342,15,1.12
596,6,96,5.00000,5.71000,"754","769",1363,13,0.95
597,6,97,5.00000,5.71000,"770","789",1325,12,0.91
598,6,98,5.00000,5.71000,"790","811",1330,8,0.60
599,6,99,5.00000,5.71000,"811","838",1329,14,1.05
600,6,100,5.00000,5.71000,"838","998",1134,9,0.79
601,7,1,5.74000,5.95000,"005","019",1054,0,0.00
602,7,2,5.72000,5.95000,"019","026",2896,0,0.00
603,7,3,5.72000,5.95000,"026","032",4075,5,0.12
604,7,4,5.72000,5.95000,"032","037",4749,1,0.02
605,7,5,5.72000,5.95000,"037","041",4822,4,0.08
606,7,6,5.72000,5.95000,"041","045",4820,11,0.23
607,7,7,5.72000,5.95000,"045","048",5044,6,0.12
608,7,8,5.72000,5.95000,"048","051",4894,7,0.14
609,7,9,5.72000,5.95000,"051","055",5053,5,0.10
610,7,10,5.72000,5.95000,"055","059",5138,8,0.16
611,7,11,5.72000,5.95000,"059","063",4870,6,0.12
612,7,12,5.72000,5.95000,"063","066",4800,11,0.23
613,7,13,5.72000,5.95000,"066","070",4867,12,0.25
614,7,14,5.72000,5.95000,"070","073",4861,5,0.10
615,7,15,5.72000,5.95000,"073","076",4780,5,0.10
616,7,16,5.72000,5.95000,"076","079",4788,11,0.23
617,7,17,5.72000,5.95000,"079","083",4852,8,0.16
618,7,18,5.72000,5.95000,"083","086",4731,9,0.19
619,7,19,5.72000,5.95000,"086","089",4817,6,0.12
620,7,20,5.72000,5.95000,"089","092",4741,11,0.23
621,7,21,5.72000,5.95000,"092","096",4807,5,0.10
622,7,22,5.72000,5.95000,"096","099",4749,9,0.19
623,7,23,5.72000,5.95000,"099","104",4730,8,0.17
624,7,24,5.72000,5.95000,"104","109",4776,10,0.21
625,7,25,5.72000,5.95000,"109","114",4795,6,0.13
626,7,26,5.72000,5.95000,"114","120",4731,12,0.25
627,7,27,5.72000,5.95000,"120","126",4631,11,0.24
628,7,28,5.72000,5.95000,"126","131",4881,14,0.29
629,7,29,5.72000,5.95000,"131","137",4627,17,0.37
630,7,30,5.72000,5.95000,"137","143",4663,16,0.34
631,7,31,5.72000,5.95000,"143","148",4742,14,0.30
632,7,32,5.72000,5.95000,"148","154",4833,15,0.31
633,7,33,5.72000,5.95000,"154","159",4718,10,0.21
634,7,34,5.72000,5.95000,"159","165",4785,9,0.19
635,7,35,5.72000,5.95000,"165","171",4925,12,0.24
636,7,36,5.72000,5.95000,"171","176",4811,16,0.33
637,7,37,5.72000,5.95000,"176","182",4781,19,0.40
638,7,38,5.72000,5.95000,"182","188",4784,17,0.36
639,7,39,5.72000,5.95000,"188","194",4801,21,0.44
640,7,40,5.72000,5.95000,"194","200",4802,20,0.42
641,7,41,5.72000,5.95000,"200","206",4769,20,0.42
642,7,42,5.72000,5.95000,"206","212",4745,14,0.30
643,7,43,5.72000,5.95000,"212","217",4933,16,0.32
644,7,44,5.72000,5.95000,"217","223",4677,22,0.47
645,7,45,5.72000,5.95000,"223","230",4694,17,0.36
646,7,46,5.72000,5.95000,"230","236",4770,19,0.40
647,7,47,5.72000,5.95000,"236","242",4712,13,0.28
648,7,48,5.72000,5.95000,"242","249",4633,25,0.54
649,7,49,5.72000,5.95000,"249","255",4677,17,0.36
650,7,50,5.72000,5.95000,"255","261",4671,18,0.39
651,7,51,5.72000,5.95000,"261","267",4633,29,0.63
652,7,52,5.72000,5.95000,"267","273",4474,24,0.54
653,7,53,5.72000,5.95000,"274","280",4751,25,0.53
654,7,54,5.72000,5.95000,"280","287",4573,22,0.48
655,7,55,5.72000,5.95000,"287","294",4504,37,0.82
656,7,56,5.72000,5.95000,"294","301",4561,21,0.46
657,7,57,5.72000,5.95000,"301","307",4429,30,0.68
658,7,58,5.72000,5.95000,"307","314",4420,24,0.54
659,7,59,5.72000,5.95000,"314","321",4305,27,0.63
660,7,60,5.72000,5.95000,"321","328",4464,29,0.65
661,7,61,5.72000,5.95000,"328","336",4180,17,0.41
662,7,62,5.72000,5.95000,"336","343",4207,23,0.55
663,7,63,5.72000,5.95000,"344","351",4093,29,0.71
664,7,64,5.72000,5.95000,"351","358",4048,44,1.09
665,7,65,5.72000,5.95000,"358","366",3981,36,0.90
666,7,66,5.72000,5.95000,"366","374",3877,28,0.72
667,7,67,5.72000,5.95000,"374","382",3683,25,0.68
668,7,68,5.72000,5.95000,"382","390",3843,30,0.78
669,7,69,5.72000,5.95000,"390","399",3690,33,0.89
670,7,70,5.72000,5.95000,"400","408",3496,34,0.97
671,7,71,5.72000,5.95000,"408","417",3397,29,0.85
672,7,72,5.72000,5.95000,"418","427",3341,34,1.02
673,7,73,5.72000,5.95000,"427","437",3005,35,1.16
674,7,74,5.72000,5.95000,"438","448",2969,24,0.81
675,7,75,5.72000,5.95000,"448","459",2839,26,0.92
676,7,76,5.72000,5.95000,"459","469",2510,21,0.84
677,7,77,5.72000,5.95000,"470","481",2483,18,0.72
678,7,78,5.72000,5.95000,"482","493",2328,25,1.07
679,7,79,5.72000,5.95000,"494","507",2301,22,0.96
680,7,80,5.72000,5.95000,"507","521",1921,10,0.52
681,7,81,5.72000,5.95000,"522","537",1821,15,0.82
682,7,82,5.72000,5.95000,"537","551",1604,16,1.00
683,7,83,5.72000,5.95000,"552","563",1545,11,0.71
684,7,84,5.72000,5.95000,"564","576",1344,10,0.74
685,7,85,5.72000,5.95000,"576","589",1334,7,0.52
686,7,86,5.72000,5.95000,"590","604",1147,6,0.52
687,7,87,5.72000,5.95000,"604","619",1107,5,0.45
688,7,88,5.72000,5.95000,"619","635",949,7,0.74
689,7,89,5.72000,5.95000,"635","651",869,6,0.69
690,7,90,5.72000,5.95000,"652","664",784,4,0.51
691,7,91,5.72000,5.95000,"664","679",784,4,0.51
692,7,92,5.72000,5.95000,"680","695",685,10,1.46
693,7,93,5.72000,5.95000,"696","713",666,11,1.65
694,7,94,5.72000,5.95000,"714","733",558,3,0.54
695,7,95,5.72000,5.95000,"734","753",545,4,0.73
696,7,96,5.72000,5.95000,"754","769",530,7,1.32
697,7,97,5.72000,5.95000,"770","789",480,6,1.25
698,7,98,5.72000,5.95000,"790","811",504,8,1.59
699,7,99,5.72000,5.95000,"811","838",495,13,2.63
700,7,100,5.72000,5.95000,"838","988",424,33,7.78
701,8,1,5.95000,6.20000,"003","019",2967,0,0.00
702,8,2,5.95000,6.20000,"019","026",3945,1,0.03
703,8,3,5.95000,6.20000,"026","032",4235,6,0.14
704,8,4,5.95000,6.20000,"032","037",4497,3,0.07
705,8,5,5.95000,6.20000,"037","041",4669,2,0.04
706,8,6,5.95000,6.20000,"041","045",4775,3,0.06
707,8,7,5.95000,6.20000,"045","048",4636,5,0.11
708,8,8,5.95000,6.20000,"048","051",4752,5,0.11
709,8,9,5.95000,6.20000,"051","055",4890,5,0.10
710,8,10,5.95000,6.20000,"055","059",4880,3,0.06
711,8,11,5.95000,6.20000,"059","063",4760,2,0.04
712,8,12,5.95000,6.20000,"063","066",4550,5,0.11
713,8,13,5.95000,6.20000,"066","070",4834,4,0.08
714,8,14,5.95000,6.20000,"070","073",4751,8,0.17
715,8,15,5.95000,6.20000,"073","076",4531,6,0.13
716,8,16,5.95000,6.20000,"076","079",4658,4,0.09
717,8,17,5.95000,6.20000,"079","083",4539,9,0.20
718,8,18,5.95000,6.20000,"083","086",4564,8,0.18
719,8,19,5.95000,6.20000,"086","089",4486,1,0.02
720,8,20,5.95000,6.20000,"089","092",4580,8,0.17
721,8,21,5.95000,6.20000,"092","096",4634,10,0.22
722,8,22,5.95000,6.20000,"096","099",4525,12,0.27
723,8,23,5.95000,6.20000,"099","104",4423,11,0.25
724,8,24,5.95000,6.20000,"104","109",4607,12,0.26
725,8,25,5.95000,6.20000,"109","114",4460,4,0.09
726,8,26,5.95000,6.20000,"114","120",4444,4,0.09
727,8,27,5.95000,6.20000,"120","126",4274,11,0.26
728,8,28,5.95000,6.20000,"126","131",4477,8,0.18
729,8,29,5.95000,6.20000,"131","137",4516,8,0.18
730,8,30,5.95000,6.20000,"137","143",4549,13,0.29
731,8,31,5.95000,6.20000,"143","148",4461,14,0.31
732,8,32,5.95000,6.20000,"148","154",4595,10,0.22
733,8,33,5.95000,6.20000,"154","159",4405,12,0.27
734,8,34,5.95000,6.20000,"159","165",4357,14,0.32
735,8,35,5.95000,6.20000,"165","171",4322,9,0.21
736,8,36,5.95000,6.20000,"171","176",4418,11,0.25
737,8,37,5.95000,6.20000,"176","182",4426,10,0.23
738,8,38,5.95000,6.20000,"182","188",4444,12,0.27
739,8,39,5.95000,6.20000,"188","194",4554,21,0.46
740,8,40,5.95000,6.20000,"194","200",4363,13,0.30
741,8,41,5.95000,6.20000,"200","206",4438,6,0.14
742,8,42,5.95000,6.20000,"206","212",4318,11,0.25
743,8,43,5.95000,6.20000,"212","217",4566,12,0.26
744,8,44,5.95000,6.20000,"217","223",4332,15,0.35
745,8,45,5.95000,6.20000,"223","230",4401,17,0.39
746,8,46,5.95000,6.20000,"230","236",4362,18,0.41
747,8,47,5.95000,6.20000,"236","242",4627,13,0.28
748,8,48,5.95000,6.20000,"242","249",4303,19,0.44
749,8,49,5.95000,6.20000,"249","255",4365,21,0.48
750,8,50,5.95000,6.20000,"255","261",4285,18,0.42
751,8,51,5.95000,6.20000,"261","267",4278,18,0.42
752,8,52,5.95000,6.20000,"267","273",4185,21,0.50
753,8,53,5.95000,6.20000,"274","280",4420,18,0.41
754,8,54,5.95000,6.20000,"280","287",4360,36,0.83
755,8,55,5.95000,6.20000,"287","294",4337,17,0.39
756,8,56,5.95000,6.20000,"294","301",4163,26,0.62
757,8,57,5.95000,6.20000,"301","307",4209,21,0.50
758,8,58,5.95000,6.20000,"307","314",4154,16,0.39
759,8,59,5.95000,6.20000,"314","321",4080,25,0.61
760,8,60,5.95000,6.20000,"321","328",4201,31,0.74
761,8,61,5.95000,6.20000,"328","336",4023,25,0.62
762,8,62,5.95000,6.20000,"336","343",3984,22,0.55
763,8,63,5.95000,6.20000,"344","351",3948,22,0.56
764,8,64,5.95000,6.20000,"351","358",3882,19,0.49
765,8,65,5.95000,6.20000,"358","366",3957,18,0.45
766,8,66,5.95000,6.20000,"366","374",3751,30,0.80
767,8,67,5.95000,6.20000,"374","382",3504,21,0.60
768,8,68,5.95000,6.20000,"382","390",3719,15,0.40
769,8,69,5.95000,6.20000,"390","399",3744,19,0.51
770,8,70,5.95000,6.20000,"400","408",3336,26,0.78
771,8,71,5.95000,6.20000,"408","417",3663,27,0.74
772,8,72,5.95000,6.20000,"418","427",3539,29,0.82
773,8,73,5.95000,6.20000,"427","437",3214,31,0.96
774,8,74,5.95000,6.20000,"438","448",3138,21,0.67
775,8,75,5.95000,6.20000,"448","459",3103,19,0.61
776,8,76,5.95000,6.20000,"459","469",2917,18,0.62
777,8,77,5.95000,6.20000,"470","481",2850,22,0.77
778,8,78,5.95000,6.20000,"482","493",2638,12,0.45
779,8,79,5.95000,6.20000,"494","507",2663,17,0.64
780,8,80,5.95000,6.20000,"507","521",2379,14,0.59
781,8,81,5.95000,6.20000,"522","537",2251,17,0.76
782,8,82,5.95000,6.20000,"537","551",2167,12,0.55
783,8,83,5.95000,6.20000,"552","563",1979,14,0.71
784,8,84,5.95000,6.20000,"564","576",1728,7,0.41
785,8,85,5.95000,6.20000,"576","589",1764,8,0.45
786,8,86,5.95000,6.20000,"590","604",1614,8,0.50
787,8,87,5.95000,6.20000,"604","619",1653,5,0.30
788,8,88,5.95000,6.20000,"619","635",1467,6,0.41
789,8,89,5.95000,6.20000,"635","651",1467,2,0.14
790,8,90,5.95000,6.20000,"652","664",1273,5,0.39
791,8,91,5.95000,6.20000,"664","679",1376,6,0.44
792,8,92,5.95000,6.20000,"680","695",1270,8,0.63
793,8,93,5.95000,6.20000,"696","713",1297,10,0.77
794,8,94,5.95000,6.20000,"714","733",1138,9,0.79
795,8,95,5.95000,6.20000,"734","753",1155,13,1.13
796,8,96,5.95000,6.20000,"754","769",1152,14,1.22
797,8,97,5.95000,6.20000,"770","789",1091,18,1.65
798,8,98,5.95000,6.20000,"790","811",1025,11,1.07
799,8,99,5.95000,6.20000,"811","838",980,16,1.63
800,8,100,5.95000,6.20000,"838","998",850,6,0.71
801,9,1,6.21000,6.90000,"004","019",423,0,0.00
802,9,2,6.20000,6.90000,"019","026",1630,0,0.00
803,9,3,6.20000,6.90000,"026","032",2905,0,0.00
804,9,4,6.20000,6.90000,"032","037",3958,0,0.00
805,9,5,6.20000,6.90000,"037","041",4396,1,0.02
806,9,6,6.20000,6.90000,"041","045",4653,0,0.00
807,9,7,6.20000,6.90000,"045","048",5119,0,0.00
808,9,8,6.20000,6.90000,"048","051",5117,1,0.02
809,9,9,6.20000,6.90000,"051","055",5371,0,0.00
810,9,10,6.20000,6.90000,"055","059",5295,1,0.02
811,9,11,6.20000,6.90000,"059","063",5265,1,0.02
812,9,12,6.20000,6.90000,"063","066",5485,3,0.05
813,9,13,6.20000,6.90000,"066","070",5323,2,0.04
814,9,14,6.20000,6.90000,"070","073",5459,1,0.02
815,9,15,6.20000,6.90000,"073","076",5448,2,0.04
816,9,16,6.20000,6.90000,"076","079",5333,3,0.06
817,9,17,6.20000,6.90000,"079","083",5421,2,0.04
818,9,18,6.20000,6.90000,"083","086",5342,2,0.04
819,9,19,6.20000,6.90000,"086","089",5230,1,0.02
820,9,20,6.20000,6.90000,"089","092",5173,1,0.02
821,9,21,6.20000,6.90000,"092","096",5144,2,0.04
822,9,22,6.20000,6.90000,"096","099",5213,2,0.04
823,9,23,6.20000,6.90000,"099","104",5040,3,0.06
824,9,24,6.20000,6.90000,"104","109",5134,2,0.04
825,9,25,6.20000,6.90000,"109","114",4956,1,0.02
826,9,26,6.20000,6.90000,"114","120",5013,1,0.02
827,9,27,6.20000,6.90000,"120","126",4993,2,0.04
828,9,28,6.20000,6.90000,"126","131",4775,2,0.04
829,9,29,6.20000,6.90000,"131","137",4695,0,0.00
830,9,30,6.20000,6.90000,"137","143",4920,5,0.10
831,9,31,6.20000,6.90000,"143","148",4853,3,0.06
832,9,32,6.20000,6.90000,"148","154",4732,0,0.00
833,9,33,6.20000,6.90000,"154","159",4702,2,0.04
834,9,34,6.20000,6.90000,"159","165",4618,0,0.00
835,9,35,6.20000,6.90000,"165","171",4619,4,0.09
836,9,36,6.20000,6.90000,"171","176",4601,3,0.07
837,9,37,6.20000,6.90000,"176","182",4561,2,0.04
838,9,38,6.20000,6.90000,"182","188",4549,1,0.02
839,9,39,6.20000,6.90000,"188","194",4570,2,0.04
840,9,40,6.20000,6.90000,"194","200",4347,3,0.07
841,9,41,6.20000,6.90000,"200","206",4386,3,0.07
842,9,42,6.20000,6.90000,"206","212",4419,5,0.11
843,9,43,6.20000,6.90000,"212","217",4300,4,0.09
844,9,44,6.20000,6.90000,"217","223",4405,2,0.05
845,9,45,6.20000,6.90000,"223","230",4215,7,0.17
846,9,46,6.20000,6.90000,"230","236",4243,8,0.19
847,9,47,6.20000,6.90000,"236","242",4256,2,0.05
848,9,48,6.20000,6.90000,"242","249",4213,3,0.07
849,9,49,6.20000,6.90000,"249","255",4098,6,0.15
850,9,50,6.20000,6.90000,"255","261",4018,3,0.07
851,9,51,6.20000,6.90000,"261","267",3985,4,0.10
852,9,52,6.20000,6.90000,"267","273",3916,5,0.13
853,9,53,6.20000,6.90000,"274","280",4121,4,0.10
854,9,54,6.20000,6.90000,"280","287",3918,3,0.08
855,9,55,6.20000,6.90000,"287","294",3793,6,0.16
856,9,56,6.20000,6.90000,"294","301",3837,7,0.18
857,9,57,6.20000,6.90000,"301","307",3878,4,0.10
858,9,58,6.20000,6.90000,"307","314",3788,2,0.05
859,9,59,6.20000,6.90000,"314","321",3778,7,0.19
860,9,60,6.20000,6.90000,"321","328",3685,6,0.16
861,9,61,6.20000,6.90000,"328","336",3643,7,0.19
862,9,62,6.20000,6.90000,"336","343",3688,8,0.22
863,9,63,6.20000,6.90000,"344","351",3481,5,0.14
864,9,64,6.20000,6.90000,"351","358",3557,8,0.22
865,9,65,6.20000,6.90000,"358","366",3495,4,0.11
866,9,66,6.20000,6.90000,"366","374",3469,5,0.14
867,9,67,6.20000,6.90000,"374","382",3317,6,0.18
868,9,68,6.20000,6.90000,"382","390",3424,9,0.26
869,9,69,6.20000,6.90000,"390","399",3474,9,0.26
870,9,70,6.20000,6.90000,"400","408",3209,8,0.25
871,9,71,6.20000,6.90000,"408","417",3213,7,0.22
872,9,72,6.20000,6.90000,"418","427",3148,10,0.32
873,9,73,6.20000,6.90000,"427","437",2982,1,0.03
874,9,74,6.20000,6.90000,"438","448",2874,7,0.24
875,9,75,6.20000,6.90000,"448","459",3018,7,0.23
876,9,76,6.20000,6.90000,"459","469",2780,8,0.29
877,9,77,6.20000,6.90000,"470","481",2898,4,0.14
878,9,78,6.20000,6.90000,"482","493",2645,5,0.19
879,9,79,6.20000,6.90000,"494","507",2708,7,0.26
880,9,80,6.20000,6.90000,"507","521",2373,3,0.13
881,9,81,6.20000,6.90000,"522","537",2322,4,0.17
882,9,82,6.20000,6.90000,"537","551",2305,10,0.43
883,9,83,6.20000,6.90000,"552","563",2198,6,0.27
884,9,84,6.20000,6.90000,"564","576",1953,7,0.36
885,9,85,6.20000,6.90000,"576","589",2046,4,0.20
886,9,86,6.20000,6.90000,"590","604",1752,4,0.23
887,9,87,6.20000,6.90000,"604","619",1809,5,0.28
888,9,88,6.20000,6.90000,"619","635",1674,9,0.54
889,9,89,6.20000,6.90000,"635","651",1548,8,0.52
890,9,90,6.20000,6.90000,"652","664",1455,9,0.62
891,9,91,6.20000,6.90000,"664","679",1372,4,0.29
892,9,92,6.20000,6.90000,"680","695",1263,5,0.40
893,9,93,6.20000,6.90000,"696","713",1295,7,0.54
894,9,94,6.20000,6.90000,"714","733",1136,6,0.53
895,9,95,6.20000,6.90000,"734","753",1092,7,0.64
896,9,96,6.20000,6.90000,"754","769",1019,7,0.69
